,discriminator,Generator
43278,0.0838028863072395,9.813002
43279,0.054284393787384,9.075885
43280,0.0918418169021606,10.347586
43281,0.0428464673459529,11.436953
43282,0.0576010234653949,10.022175
43283,0.0667973756790161,9.121278
43284,0.0662217885255813,9.820662
43285,0.0223517939448356,10.6492405
43286,0.1756035685539245,10.69803
43287,0.6239030361175537,6.797205
43288,0.2187296152114868,9.760008
43289,0.0387100093066692,10.543557
43290,0.0467232912778854,11.01901
43291,0.0137762697413563,12.194603
43292,0.3951512575149536,7.2848887
43293,0.3627311885356903,10.843835
43294,0.0339947752654552,11.070461
43295,0.0316563136875629,11.983505
43296,0.0704876631498336,9.375059
43297,0.2937678098678589,8.961386
43298,0.2406418621540069,10.062514
43299,0.5030279755592346,14.725468
43300,0.3848044574260711,11.995188
43301,0.0366276800632476,9.915861
43302,0.2892887592315674,10.459326
43303,0.2284750342369079,10.344086
43304,0.1053608208894729,8.8515005
43305,0.2696001529693603,11.535324
43306,0.0831371992826461,11.617472
43307,0.1266476511955261,8.668995
43308,0.1271594315767288,11.635908
43309,0.010161749087274,11.2092
43310,0.4944916367530823,11.656757
43311,0.4351364374160766,10.504648
43312,0.1453975290060043,7.312315
43313,0.4566798508167267,12.341419
43314,0.0232425406575202,13.07539
43315,0.9480547904968262,6.9338202
43316,0.6387180685997009,11.806216
43317,0.0201337225735187,12.0048065
43318,0.1083411425352096,11.730611
43319,0.2061179429292678,8.4249735
43320,0.1498157978057861,9.497877
43321,0.0531361177563667,10.6465435
43322,0.3110094964504242,11.284397
43323,0.0578803084790706,12.548815
43324,0.2088650315999984,9.626638
43325,0.1257452070713043,7.423956
43326,0.2199953496456146,10.957752
43327,0.0323772244155406,10.969868
43328,0.1337270140647888,10.655371
43329,0.1877629458904266,6.859211
43330,0.1419017761945724,9.911235
43331,0.0840352177619934,10.226051
43332,0.1444856971502304,9.070325
43333,0.3099388480186462,6.24775
43334,1.0232981443405151,12.503417
43335,0.06912761926651,13.4106045
43336,1.512926459312439,7.2449837
43337,0.3720961213111877,7.431819
43338,0.3017712235450744,11.510784
43339,0.6800341010093689,5.9482555
43340,0.6764464974403381,12.893107
43341,0.1941384226083755,9.720519
43342,0.2420631945133209,6.5592823
43343,0.1077718734741211,8.396577
43344,0.4100765287876129,12.394072
43345,0.1148328483104705,9.955405
43346,0.1545393913984298,9.135009
43347,0.0443548895418643,9.122764
43348,0.0527535639703273,9.507446
43349,0.1385433822870254,9.142005
43350,0.3625434935092926,11.587234
43351,0.3052765429019928,8.926453
43352,0.0790665298700332,8.19682
43353,0.1325465887784958,9.649824
43354,0.0685916915535926,10.713841
43355,0.07735326141119,9.538293
43356,0.0946768447756767,9.825936
43357,0.118138700723648,8.813849
43358,0.1327136009931564,8.879109
43359,0.0768953636288642,9.860414
43360,0.0701928883790969,9.427582
43361,0.0529022999107837,10.273645
43362,0.0122737009078264,13.252686
43363,0.1624272167682647,8.672365
43364,0.0863970965147018,8.055514
43365,0.0397314578294754,9.218835
43366,0.2341082543134689,10.118431
43367,0.2149276137351989,9.99972
43368,0.1053699851036071,9.584858
43369,0.3432756960391998,11.216774
43370,0.0371381528675556,13.566839
43371,0.2723027169704437,9.947806
43372,0.1252903938293457,10.048229
43373,0.4846400320529938,11.969362
43374,0.1189527586102485,11.837551
43375,0.0399051830172538,12.819414
43376,0.1530604362487793,8.462019
43377,0.0886385589838028,9.330303
43378,0.0163408573716878,11.296976
43379,0.13193941116333,10.228663
43380,0.0968181043863296,11.001933
43381,0.0554748252034187,10.574558
43382,0.2646964788436889,8.551027
43383,0.0814577043056488,7.9353695
43384,0.357309490442276,11.295858
43385,0.2745078206062317,9.084764
43386,0.0783940106630325,8.554219
43387,0.0966316536068916,8.55295
43388,0.0119016245007514,11.077782
43389,0.1425936371088028,9.514777
43390,0.3394285142421722,11.252627
43391,0.1499542593955993,12.632313
43392,0.4612502753734588,11.322679
43393,0.0291914287954568,9.460237
43394,0.2494218647480011,10.898863
43395,0.0029574641957879,12.848316
43396,0.172873169183731,8.400003
43397,0.0374288149178028,10.210312
43398,0.377748429775238,14.869997
43399,0.3490064740180969,9.287053
43400,0.015939388424158,10.024847
43401,0.1023480594158172,9.902427
43402,0.1699381470680236,11.031175
43403,0.1021494567394256,10.229294
43404,0.1375093013048172,10.47394
43405,0.2362827211618423,8.657682
43406,0.0736569017171859,10.638668
43407,0.0566525682806968,10.34826
43408,0.0563611797988414,9.432823
43409,0.058887030929327,10.01635
43410,0.0635262578725814,10.75568
43411,0.098199762403965,9.221643
43412,0.0358828082680702,9.381074
43413,0.1202831268310546,9.220032
43414,0.0242837145924568,10.658336
43415,0.0449538193643093,10.875567
43416,0.0426695048809051,12.422882
43417,0.024778077378869,9.760561
43418,0.0331674367189407,9.579582
43419,0.0665420442819595,8.939926
43420,0.0327420122921466,11.065828
43421,0.1105228140950203,10.215264
43422,0.0612262263894081,9.851582
43423,0.1479440629482269,9.114294
43424,0.0773641541600227,9.262226
43425,0.0691532269120216,9.023186
43426,0.0365843847393989,9.678995
43427,0.0594033561646938,10.646378
43428,0.0112936059013009,14.039857
43429,0.0985764041543006,12.552206
43430,0.134815514087677,8.535858
43431,0.0320770516991615,10.292795
43432,0.0347598493099212,14.327757
43433,0.0166830848902463,12.832979
43434,0.0298877898603677,10.21805
43435,0.0740577057003974,9.542372
43436,0.0220452696084976,10.015538
43437,0.1611980199813842,8.346142
43438,0.1788026988506317,9.687222
43439,0.0765276476740837,10.717538
43440,0.0322412028908729,11.087621
43441,0.0213060155510902,10.550616
43442,0.0135324234142899,12.544243
43443,0.0596736930310726,8.823484
43444,0.042921632528305,11.585249
43445,0.026718558743596,10.691538
43446,0.0884884446859359,9.769691
43447,0.0219764411449432,10.847577
43448,0.1161373555660247,9.007778
43449,0.1295398026704788,12.01671
43450,0.0955122709274292,8.302242
43451,0.0041350624524056,13.098618
43452,0.0770708695054054,10.8778515
43453,0.0516304448246955,9.596952
43454,0.1726907193660736,8.97529
43455,0.0187193304300308,9.453728
43456,0.0529163070023059,10.341286
43457,0.0187412556260824,10.215078
43458,0.0636750310659408,9.776194
43459,0.0908818393945694,9.127932
43460,0.0200314056128263,11.023101
43461,0.2388852387666702,7.838639
43462,0.3281687796115875,9.567688
43463,0.0460984259843826,13.168053
43464,0.1232494339346885,9.724175
43465,0.1216619461774826,10.537313
43466,0.0939321219921112,9.302012
43467,0.1196812763810157,8.424288
43468,0.0052186781540513,15.505238
43469,0.0096090342849493,12.064306
43470,0.0515393018722534,12.056963
43471,0.1399376541376114,9.573269
43472,0.0679866597056388,10.743032
43473,0.1388829350471496,9.914414
43474,0.0187332686036825,12.0806675
43475,0.0595669634640216,10.062109
43476,0.0029098512604832,12.255131
43477,0.1154253333806991,10.28093
43478,0.0311500038951635,10.556879
43479,0.3955035209655761,7.2993245
43480,0.4608603715896606,11.861799
43481,0.0447173528373241,11.815846
43482,0.3082412183284759,8.687948
43483,0.094258040189743,9.488021
43484,0.230661392211914,9.2002945
43485,0.3413015902042389,12.344374
43486,0.3021012544631958,9.314945
43487,0.0836954042315483,10.295378
43488,0.0088729914277791,11.5847225
43489,0.1123179495334625,11.490215
43490,0.0570046827197074,11.805526
43491,0.1376685500144958,8.225687
43492,0.1848772168159485,12.729637
43493,0.1149889603257179,12.072046
43494,0.1387069076299667,8.751555
43495,0.4744254052639007,14.129547
43496,0.0640181675553321,13.238344
43497,0.3001371920108795,8.173172
43498,0.0159203540533781,10.701556
43499,0.2059348225593567,11.687267
43500,0.061799306422472,10.486397
43501,0.1992715448141098,9.405214
43502,0.1559323966503143,8.812487
43503,0.0560055151581764,9.587896
43504,0.1692210733890533,8.287836
43505,0.1753343343734741,9.643509
43506,0.0599740408360958,10.073517
43507,0.1083071753382682,9.347412
43508,0.0543861463665962,8.959124
43509,0.203430950641632,13.023161
43510,0.1285129934549331,10.111412
43511,0.5457026958465576,6.9173326
43512,0.6393736004829407,11.938641
43513,0.1938139349222183,9.359741
43514,0.1432012766599655,9.792349
43515,0.1593413800001144,8.327512
43516,0.0776113867759704,9.456016
43517,0.1512396186590194,9.316505
43518,0.076307401061058,11.103748
43519,0.0860031396150589,9.6364155
43520,0.2713658511638641,6.8162885
43521,0.1111917942762374,9.6224165
43522,0.1671903729438781,11.597113
43523,0.0850877463817596,10.920431
43524,0.1685131341218948,13.2448635
43525,0.034339603036642,10.60419
43526,0.0264541581273078,8.746124
43527,0.7557499408721924,16.511818
43528,0.4989128410816192,13.505367
43529,0.179626777768135,6.8376303
43530,0.1993729770183563,12.817005
43531,0.1048338860273361,9.386483
43532,0.1762508600950241,8.056741
43533,0.3516873121261596,11.753191
43534,0.1408657729625702,10.881994
43535,0.3078786432743072,7.254195
43536,0.1107874438166618,7.6329603
43537,1.0509462356567385,15.895546
43538,1.4842822551727295,7.557909
43539,0.2743099331855774,10.045696
43540,0.2202003896236419,8.995195
43541,0.2453184872865677,13.470654
43542,0.4511014521121979,6.350037
43543,1.7631555795669556,16.336456
43544,2.7019920349121094,8.03224
43545,0.4687923192977905,7.1175137
43546,1.631736159324646,12.913429
43547,0.412577748298645,8.533255
43548,0.6579818725585938,9.182394
43549,0.3585691750049591,11.20265
43550,0.3134729862213135,8.688463
43551,0.8988930583000183,11.639637
43552,0.978423237800598,8.302242
43553,0.2275697290897369,8.736626
43554,0.4733781814575195,9.708817
43555,0.2139313817024231,10.593998
43556,0.2547398805618286,10.094601
43557,0.1664147675037384,8.969037
43558,0.3223486542701721,10.145758
43559,0.0733858123421669,10.79917
43560,0.2840014696121216,7.886755
43561,0.1137200146913528,9.0039425
43562,0.3258708417415619,10.961252
43563,0.4857191741466522,8.368294
43564,0.1112643629312515,7.550865
43565,0.2108199298381805,9.817601
43566,0.1050966307520866,10.172041
43567,0.220412939786911,8.79134
43568,0.1259963512420654,10.261721
43569,0.1646052896976471,8.598867
43570,0.1084986925125122,8.079319
43571,0.1114070788025856,8.829671
43572,0.0802271366119384,9.832638
43573,0.0756249725818634,9.453554
43574,0.3018810153007507,7.4662447
43575,0.1526375114917755,9.963951
43576,0.1535543501377105,10.45918
43577,0.1317298263311386,8.64192
43578,0.2416948080062866,11.597209
43579,0.4286031723022461,8.0714655
43580,0.2700562179088592,8.97715
43581,0.1964301764965057,8.601301
43582,0.0608841851353645,9.022378
43583,0.1348612904548645,8.781863
43584,0.3985270857810974,6.7895584
43585,0.637396514415741,13.02433
43586,0.7677850723266602,10.139186
43587,0.1343862414360046,8.766894
43588,0.3834884464740753,9.693286
43589,0.1172560602426529,10.425393
43590,0.7263743281364441,6.513863
43591,0.5895835757255554,12.111034
43592,0.0773112177848815,10.337251
43593,0.3934881389141083,7.966408
43594,0.1204445660114288,8.704608
43595,0.6030392646789551,11.802167
43596,0.2553904950618744,9.878346
43597,0.1023251414299011,9.145303
43598,0.1505717933177948,8.691863
43599,0.1232636719942092,8.903948
43600,0.1315343379974365,7.8990736
43601,0.1874499022960662,9.705573
43602,0.1663174033164978,12.011625
43603,0.5940199494361877,7.0070276
43604,0.5060372948646545,11.015059
43605,0.2235732823610305,10.44525
43606,0.152271568775177,7.5767326
43607,0.2750252485275268,9.767969
43608,0.0652698948979377,12.872591
43609,0.0458249226212501,10.62435
43610,0.0716956704854965,10.2887745
43611,0.0533517450094223,9.222067
43612,0.0760411173105239,9.338776
43613,0.4635998010635376,6.7613125
43614,0.1834290623664856,10.29129
43615,0.2027226388454437,11.063129
43616,0.0088204378262162,12.997095
43617,0.2269530147314071,8.507765
43618,0.0509450212121009,9.783916
43619,0.2277318090200424,7.8604517
43620,0.2720139026641845,9.245251
43621,0.2057157903909683,8.992836
43622,0.0360815078020095,8.534618
43623,0.1162603944540023,10.09428
43624,0.0184097606688737,10.457906
43625,0.0609623007476329,11.886703
43626,0.0605544932186603,10.490589
43627,0.0818883180618286,9.181774
43628,0.0275802388787269,11.111425
43629,0.075826309621334,8.79788
43630,0.1171487048268318,9.710045
43631,0.2034516036510467,8.332417
43632,0.1621171534061432,8.082913
43633,0.2833502292633056,7.58848
43634,0.0409932360053062,9.006949
43635,0.0269629415124654,10.20216
43636,0.2378823161125183,10.739211
43637,0.0512928962707519,10.222181
43638,0.5162468552589417,9.594528
43639,0.0899354740977287,9.769897
43640,0.1491071581840515,9.791221
43641,0.3728476166725158,10.769283
43642,0.2129786312580108,11.675968
43643,0.0556166172027587,9.252079
43644,0.0321885421872139,10.362289
43645,0.030510488897562,13.586692
43646,0.0485526733100414,8.682558
43647,0.0900225490331649,9.216279
43648,0.0100741498172283,11.258541
43649,0.1823604255914688,10.434164
43650,0.0707504004240036,9.623712
43651,0.1545652598142624,9.060638
43652,0.1787581145763397,7.1214495
43653,0.1278402507305145,8.708895
43654,0.1097165718674659,8.25622
43655,0.0294793490320444,9.944971
43656,0.1278872042894363,9.803968
43657,0.1082362607121467,9.524664
43658,0.0152858607470989,11.391433
43659,0.0745861530303955,10.25606
43660,0.0721355080604553,8.392443
43661,0.0770985856652259,9.527448
43662,0.0552371516823768,10.338211
43663,0.0304624512791633,9.032021
43664,0.0244772806763649,9.02659
43665,0.0137062957510352,12.208379
43666,0.0346899069845676,9.260223
43667,0.0056668645702302,14.195095
43668,0.0147099988535046,10.286966
43669,0.0154133941978216,11.6894
43670,0.0326529890298843,9.845295
43671,0.0163602754473686,10.304491
43672,0.0674453377723693,10.030254
43673,0.2010201662778854,7.2289
43674,0.2253483086824417,9.591028
43675,0.0957436338067054,11.772314
43676,0.0138261299580335,14.420357
43677,0.3424954414367676,9.195491
43678,0.142002671957016,9.867857
43679,0.0633861720561981,10.225697
43680,0.0664469227194786,10.299246
43681,0.4233725368976593,7.2223053
43682,0.7211586833000183,12.549108
43683,0.3185373544692993,10.712761
43684,0.0514565743505954,9.386607
43685,0.1020851284265518,9.600383
43686,0.0377439968287944,10.358244
43687,0.0965649560093879,8.597444
43688,0.0420785434544086,9.644544
43689,0.0580271854996681,10.828651
43690,0.0365606434643268,9.473283
43691,0.0582814216613769,8.925402
43692,0.0427667498588562,9.469047
43693,0.1085322797298431,10.41497
43694,0.090636134147644,11.566132
43695,0.1746884286403656,10.995912
43696,0.0455671325325965,9.229
43697,0.1827390789985656,9.121674
43698,0.1971418261528015,8.605516
43699,0.0821099504828453,8.37114
43700,0.1756789684295654,9.011259
43701,0.1672980636358261,9.230566
43702,0.0559989772737026,8.679676
43703,0.082568883895874,8.649389
43704,0.0416430234909057,9.395823
43705,0.012034261599183,11.271296
43706,0.0404688194394111,11.49609
43707,0.0381114482879638,9.036346
43708,0.0507991984486579,9.364977
43709,0.20469431579113,7.3151593
43710,0.0984327793121337,10.027664
43711,0.262945145368576,11.033418
43712,0.1513051986694336,11.180674
43713,0.0278683304786682,13.187877
43714,0.06682700663805,9.03334
43715,0.0392052792012691,8.805403
43716,0.0291245896369218,9.756113
43717,0.0156286768615245,12.689081
43718,0.0412998721003532,9.574747
43719,0.0600730292499065,9.416272
43720,0.0601181983947753,9.15368
43721,0.0185617841780185,9.84369
43722,0.0530185662209987,8.662725
43723,0.0348711535334587,9.545626
43724,0.1946766376495361,9.711588
43725,0.1177175268530845,10.315345
43726,0.0983323603868484,8.384271
43727,0.0159776527434587,10.060419
43728,0.0588797479867935,9.6880455
43729,0.1947010457515716,10.202283
43730,0.2181725054979324,11.147127
43731,0.0556185692548751,9.304514
43732,0.154530256986618,8.641388
43733,0.0325569063425064,10.14823
43734,0.1995259374380111,9.40534
43735,0.0399636253714561,8.257786
43736,0.2172037959098816,10.484816
43737,0.151858389377594,10.944944
43738,0.1188606023788452,9.4235115
43739,0.0166969001293182,9.437142
43740,0.4629952311515808,12.282942
43741,0.0317366980016231,15.492482
43742,0.6151255369186401,7.9544683
43743,0.3476327359676361,10.564864
43744,0.08408884704113,12.866196
43745,0.5198633670806885,6.7635403
43746,0.4490522444248199,11.145391
43747,0.127685472369194,10.479456
43748,0.1198112219572067,9.76062
43749,0.1350143700838089,9.825155
43750,0.1412881463766098,8.313161
43751,0.0484984554350376,9.741102
43752,0.1771883517503738,8.835899
43753,0.175096794962883,10.702084
43754,0.152015134692192,10.482466
43755,0.1472755074501037,6.27463
43756,0.1823460459709167,9.553464
43757,0.0846016705036163,10.124811
43758,0.2319666594266891,12.024161
43759,0.4301669299602508,11.684291
43760,0.2458283007144928,8.119333
43761,0.201023519039154,10.122604
43762,0.2417660653591156,10.494794
43763,0.1037585884332656,9.73621
43764,0.0619942545890808,9.484823
43765,0.0254486203193664,9.53511
43766,0.0599787756800651,9.616739
43767,0.0636552721261978,10.5492325
43768,0.0097984056919813,11.2944355
43769,0.0999874472618103,10.748974
43770,0.0301976539194583,8.88478
43771,0.1361544132232666,9.661217
43772,0.1990411728620529,8.439484
43773,0.045447964221239,9.339751
43774,0.0453980639576911,9.202569
43775,0.0383597686886787,10.394086
43776,0.0325696915388107,10.648767
43777,0.0242255274206399,11.731754
43778,0.0637665465474128,8.667212
43779,0.0162945408374071,10.209179
43780,0.0258051827549934,10.481763
43781,0.0211296658962965,9.849623
43782,0.0932386144995689,9.819393
43783,0.051367849111557,9.4507475
43784,0.0620397143065929,9.504292
43785,0.0493694320321083,9.501329
43786,0.0574067048728466,9.14637
43787,0.0976457223296165,9.541343
43788,0.0062867905944585,12.398703
43789,0.0944559052586555,10.491989
43790,0.2414678037166595,7.7798624
43791,0.0941387042403221,9.496885
43792,0.0302636977285146,10.521989
43793,0.0322999879717826,9.741755
43794,0.0051492010243237,16.51889
43795,0.1682756245136261,8.914454
43796,0.0065113874152302,10.642147
43797,0.1141445264220237,10.498835
43798,0.1228058040142059,9.9274845
43799,0.1283597350120544,9.907497
43800,0.0754847526550293,9.256561
43801,0.2227337211370468,7.8879633
43802,0.3849936127662658,11.540555
43803,0.0350547358393669,11.524229
43804,0.3511281013488769,10.484018
43805,0.0613640919327735,8.884821
43806,0.0794181525707244,9.707937
43807,0.0848703384399414,11.188133
43808,0.0143073890358209,15.572201
43809,0.1219021379947662,11.798082
43810,0.014324789866805,10.546616
43811,0.0136017557233572,11.548185
43812,0.2395015358924865,11.248173
43813,0.0888863205909729,11.131289
43814,0.0727343708276748,10.374283
43815,0.0073623042553663,11.296513
43816,0.1328185349702835,8.761079
43817,0.0263437964022159,10.282739
43818,0.2178994566202163,9.322069
43819,0.1075193211436271,9.985417
43820,0.0418329089879989,10.394169
43821,0.1053293198347091,9.543287
43822,0.0352971777319908,10.323551
43823,0.0406190268695354,9.825705
43824,0.0516251996159553,9.412659
43825,0.0851119756698608,10.976595
43826,0.0574838742613792,9.652987
43827,0.0529468543827533,9.698261
43828,0.0321840122342109,11.097801
43829,0.0162967648357152,12.576263
43830,0.2182189375162124,10.962296
43831,0.2992419004440307,10.994004
43832,0.021201642230153,10.466442
43833,0.1839753836393356,10.470966
43834,0.0852649807929992,11.058226
43835,0.1076664999127388,13.778651
43836,0.0097184032201766,10.775162
43837,0.1369176805019378,8.681657
43838,0.0345161482691764,9.698074
43839,0.3084220886230469,13.603373
43840,0.2599214315414428,12.738731
43841,0.0236973278224468,10.749365
43842,0.0735936537384986,9.697661
43843,0.1214347034692764,7.4518647
43844,0.0846060737967491,10.79142
43845,0.0612255446612834,10.779174
43846,0.0149441240355372,12.794802
43847,0.0682351365685463,9.355286
43848,0.0173126738518476,11.761023
43849,0.0310641173273324,9.497011
43850,0.0303400568664073,9.841965
43851,0.0675732642412185,10.455053
43852,0.0663569271564483,12.914516
43853,0.0468992069363594,11.194651
43854,0.1365098357200622,10.400903
43855,0.1139014139771461,10.722574
43856,0.0268092714250087,10.346461
43857,0.0209674183279275,10.335485
43858,0.0289073884487152,11.217157
43859,0.0673905462026596,9.124806
43860,0.0520305261015892,9.830662
43861,0.084955871105194,8.418381
43862,0.1230258643627166,8.932571
43863,0.0883310437202453,8.552608
43864,0.1141847446560859,7.21119
43865,0.0396722294390201,9.383348
43866,0.1306929886341095,9.98267
43867,0.1302296966314315,9.526655
43868,0.156843826174736,8.368465
43869,0.0225420892238616,9.161188
43870,0.1697850674390792,11.077713
43871,0.2734623849391937,12.256023
43872,0.1614651381969452,11.064272
43873,0.0051626106724143,14.229742
43874,0.2947155237197876,9.761837
43875,0.041293978691101,8.025879
43876,0.0468122474849224,10.137835
43877,0.0100687583908438,11.6189575
43878,0.0110586425289511,11.635466
43879,0.1052643582224845,10.470687
43880,0.0375351309776306,10.436551
43881,0.0277313068509101,10.199611
43882,0.1873156279325485,11.060028
43883,0.0932709798216819,10.872719
43884,0.0783818960189819,8.594931
43885,0.0591678656637668,9.9155655
43886,0.0465524308383464,9.776856
43887,0.0929440781474113,10.299571
43888,0.0428147725760936,9.876568
43889,0.0686394125223159,10.068199
43890,0.0252645146101713,9.928389
43891,0.0561791136860847,9.395767
43892,0.0657249465584755,9.019473
43893,0.0492902994155883,9.267658
43894,0.1069887429475784,8.665134
43895,0.0462055504322052,9.874194
43896,0.0109278811141848,13.155733
43897,0.0087233977392315,14.087639
43898,0.076669305562973,9.80023
43899,0.0421095788478851,12.653172
43900,0.0020990814082324,11.229004
43901,0.6077135801315308,15.670393
43902,0.2027559578418731,14.537333
43903,0.7193034291267395,6.5820985
43904,0.3445965647697449,9.91987
43905,0.0778151974081993,10.354504
43906,0.2811404466629028,12.574392
43907,0.2516643404960632,12.412283
43908,0.0127904508262872,12.695096
43909,0.0440468974411487,11.130092
43910,0.11399707198143,11.968538
43911,0.0766298398375511,11.056976
43912,0.1121271848678588,10.013521
43913,0.1159570291638374,10.240248
43914,0.0479534268379211,8.961874
43915,0.0548849664628505,10.331081
43916,0.0040238071233034,12.484603
43917,0.0178734958171844,10.467327
43918,0.0103094987571239,13.422879
43919,0.0266675017774105,10.67879
43920,0.0426484122872352,10.780407
43921,0.0664925500750541,8.946724
43922,0.0571762360632419,9.369596
43923,0.1405156999826431,11.784234
43924,0.1090235039591789,9.548475
43925,0.0969509333372116,10.063846
43926,0.0237317476421594,11.227098
43927,0.3233263194561004,6.9057684
43928,0.3519747853279114,12.632788
43929,0.104664608836174,11.041332
43930,0.4726560711860657,6.591838
43931,0.1936260014772415,9.964037
43932,0.3926644623279571,12.930145
43933,0.3136099874973297,11.957341
43934,0.0992577299475669,10.822417
43935,0.0262819435447454,8.798841
43936,0.1115449741482734,9.830559
43937,0.1371265947818756,11.433296
43938,0.1926390975713729,9.129026
43939,0.0575216375291347,8.611059
43940,0.3120251893997192,11.351231
43941,0.0275894477963447,12.6674
43942,0.4499457776546478,7.835575
43943,0.2336179316043853,10.941587
43944,0.2574727237224579,7.1185503
43945,0.350163847208023,10.593002
43946,0.1304611414670944,10.052806
43947,0.0416269153356552,10.630356
43948,0.0794677510857582,9.377377
43949,0.1188529059290885,8.542702
43950,0.0455611199140548,9.210526
43951,0.0186677053570747,10.768629
43952,0.2466984093189239,10.464378
43953,0.0443555898964405,12.610426
43954,0.2436899244785308,7.739563
43955,0.1865701526403427,10.742767
43956,0.0591469183564186,9.6165085
43957,0.0234085116535425,11.640477
43958,0.0364768207073211,10.922495
43959,0.0616151839494705,9.256416
43960,0.082479141652584,8.628727
43961,0.0446849018335342,9.3813095
43962,0.0701053515076637,9.261667
43963,0.1165928393602371,8.9981365
43964,0.1072990894317627,9.035145
43965,0.4818854629993438,7.332782
43966,0.1028121635317802,9.753048
43967,1.4707340002059937,14.539296
43968,1.0189440250396729,9.622184
43969,0.2428941279649734,8.923115
43970,0.2504324615001678,11.216328
43971,0.6805937886238098,7.3659163
43972,0.3780960142612457,13.434766
43973,0.5314967036247253,8.085762
43974,0.7772929668426514,13.567062
43975,0.2310805171728134,10.303026
43976,0.0899271667003631,9.769949
43977,0.3293489813804626,8.173151
43978,0.0877423286437988,10.214765
43979,0.256450206041336,12.404352
43980,0.1954338699579239,9.9550705
43981,0.1868667304515838,9.161545
43982,0.1043093502521514,8.476003
43983,0.0295275822281837,10.175285
43984,0.110391691327095,9.4230175
43985,0.1926796734333038,8.571173
43986,0.0640640929341316,9.871234
43987,0.0236585810780525,11.181257
43988,0.0606325417757034,10.423447
43989,0.0362294800579547,9.697531
43990,0.0261819101870059,10.457135
43991,0.0770788267254829,8.612391
43992,0.0769850462675094,9.706316
43993,0.1134478896856308,9.708454
43994,0.2758178114891052,8.149149
43995,0.0720022618770599,10.120354
43996,0.2300591468811035,10.77813
43997,0.2496642917394638,10.20594
43998,0.4287706315517425,8.235434
43999,0.1517067402601242,9.840218
44000,0.2067161202430725,9.8078165
44001,0.1351254880428314,10.132188
44002,0.2873181402683258,12.046924
44003,0.563720703125,9.355345
44004,0.1086395531892776,8.959867
44005,0.2375842779874801,12.8459835
44006,0.1271937191486358,10.40387
44007,0.0696088671684265,9.73876
44008,0.0866843461990356,10.413819
44009,0.1345899552106857,8.6421795
44010,0.0192343816161155,9.603661
44011,0.0204082168638706,9.300707
44012,0.062698483467102,9.034168
44013,0.1241471692919731,11.290425
44014,0.0914153531193733,10.432863
44015,0.2926478385925293,8.164805
44016,0.2512799203395843,9.880497
44017,0.0040638130158185,13.663488
44018,0.0654531717300415,11.673062
44019,0.1689657270908355,11.294911
44020,0.0442910939455032,11.037203
44021,0.1993586719036102,9.914783
44022,0.0183417554944753,10.385939
44023,0.2080526500940323,12.019405
44024,0.0308161526918411,10.667768
44025,0.1724894046783447,9.304729
44026,0.0111198108643293,10.791073
44027,0.0565290488302707,10.254553
44028,0.0242597125470638,11.146769
44029,0.1184222176671028,10.600572
44030,0.0266702286899089,12.607512
44031,0.0464363619685173,10.3071785
44032,0.0434907153248786,9.183487
44033,0.062825359404087,9.845087
44034,0.0467915944755077,9.916371
44035,0.2752695679664612,9.773843
44036,0.0953094884753227,10.568275
44037,0.3806920051574707,10.609833
44038,0.249595507979393,10.682295
44039,0.1328826248645782,9.908295
44040,0.1166112944483757,9.212692
44041,0.1407277286052703,9.432397
44042,0.170620396733284,10.835831
44043,0.3042190074920654,10.847285
44044,0.1016991734504699,8.562774
44045,0.1019170358777046,9.905407
44046,0.2639369368553161,6.840006
44047,0.277147889137268,10.92609
44048,0.046294666826725,10.611791
44049,0.3092827498912811,8.1775875
44050,0.0718538835644722,9.360048
44051,0.1929416358470916,9.782293
44052,0.1761126369237899,10.670007
44053,0.0195754691958427,10.437296
44054,0.1996214687824249,10.064594
44055,0.204286590218544,9.842232
44056,0.0313681215047836,11.876645
44057,0.0584252811968326,11.028057
44058,0.4202677309513092,5.9782257
44059,0.2422793954610824,9.894495
44060,0.0980591177940368,9.931262
44061,0.1744149327278137,11.203297
44062,0.2716552019119262,8.814209
44063,0.3462322950363159,7.0972047
44064,0.3885596990585327,7.914632
44065,0.3594876825809479,10.990747
44066,0.0649716854095459,10.087728
44067,0.1759296059608459,9.167943
44068,0.0786343216896057,8.363293
44069,0.2590199410915375,8.55934
44070,0.1833933144807815,11.394684
44071,0.0799761265516281,10.868292
44072,0.2665787637233734,8.295847
44073,0.2120711207389831,7.744734
44074,0.3910281658172607,12.08129
44075,0.2587153017520904,13.564836
44076,0.4193692207336426,9.107416
44077,0.0090011153370141,11.0864315
44078,0.0142258424311876,10.683985
44079,0.8463882207870483,14.410545
44080,0.0655879154801368,14.049107
44081,0.8851049542427063,9.477164
44082,0.2483167648315429,10.122572
44083,0.1893635690212249,11.181756
44084,0.3719384372234344,8.513746
44085,0.7694426774978638,12.72216
44086,0.8028015494346619,7.377123
44087,0.2084577083587646,8.658209
44088,0.2240582704544067,12.274896
44089,0.0533579662442207,10.945787
44090,0.1329982280731201,9.4772005
44091,0.4010891020298004,12.2878895
44092,1.1386319398880005,5.246715
44093,0.7143917679786682,12.104795
44094,0.3256053924560547,9.659378
44095,0.15975022315979,8.222441
44096,0.1776240170001983,8.156849
44097,0.1316796392202377,10.321154
44098,0.1967756599187851,9.943489
44099,0.3327494859695434,8.62078
